vungtauurl,,,,,,,,,,,,
/Hotel_Review-g303946-d2512061-Reviews-Hai_Duong_Intourco_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d2512061-Reviews-Hai_Duong_Intourco_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d15746882-Reviews-7S_Blue_Sea_Hotel_Apartment-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d15746882-Reviews-7S_Blue_Sea_Hotel_Apartment-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1488402-Reviews-The_Imperial_Hotel_Resort_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1488402-Reviews-The_Imperial_Hotel_Resort_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d16916928-Reviews-Marina_Bay_Vung_Tau_Resort_Spa-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d16916928-Reviews-Marina_Bay_Vung_Tau_Resort_Spa-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1229249-Reviews-Mercure_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1229249-Reviews-Mercure_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d19609103-Reviews-Fusion_Suites_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d19609103-Reviews-Fusion_Suites_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d22939248-Reviews-Premier_Pearl_Hotel_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d22939248-Reviews-Premier_Pearl_Hotel_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d12850481-Reviews-The_Wind_Mountain_Side_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d12850481-Reviews-The_Wind_Mountain_Side_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1893815-Reviews-Binh_Chau_Hot_Spring_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1893815-Reviews-Binh_Chau_Hot_Spring_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d3648130-Reviews-Corvin_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d3648130-Reviews-Corvin_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d8778363-Reviews-Pullman_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d8778363-Reviews-Pullman_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d12287197-Reviews-VeeVoo_hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d12287197-Reviews-VeeVoo_hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d23140912-Reviews-Joi_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d23140912-Reviews-Joi_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d19797900-Reviews-Ibis_Styles_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d19797900-Reviews-Ibis_Styles_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d12145210-Reviews-Mi_Lan_Corner_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d12145210-Reviews-Mi_Lan_Corner_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d11740637-Reviews-The_Wind_Boutique_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d11740637-Reviews-The_Wind_Boutique_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d456981-Reviews-Palace_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d456981-Reviews-Palace_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d19840973-Reviews-Milan_Boutique_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d19840973-Reviews-Milan_Boutique_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d14888662-Reviews-Cao_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d14888662-Reviews-Cao_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d14008218-Reviews-Ngoc_Linh_Luxury_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d14008218-Reviews-Ngoc_Linh_Luxury_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d7726382-Reviews-Lotus_Apartment_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d7726382-Reviews-Lotus_Apartment_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1885456-Reviews-Palace_Resort_Long_Hai_Beach-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1885456-Reviews-Palace_Resort_Long_Hai_Beach-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1577118-Reviews-River_Ray_Estates_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1577118-Reviews-River_Ray_Estates_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d14202199-Reviews-Novena_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d14202199-Reviews-Novena_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1953167-Reviews-Valley_Mountain_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1953167-Reviews-Valley_Mountain_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d3912064-Reviews-Muong_Thanh_Vung_Tau_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d3912064-Reviews-Muong_Thanh_Vung_Tau_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d14031919-Reviews-Ocean_Pearl_Villa-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d14031919-Reviews-Ocean_Pearl_Villa-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d3236147-Reviews-Co_Ba_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d3236147-Reviews-Co_Ba_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d4407356-Reviews-Sakura_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d4407356-Reviews-Sakura_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d8570556-Reviews-Nguyen_Ha_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d8570556-Reviews-Nguyen_Ha_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1488402-Reviews-The_Imperial_Hotel_Resort_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1488402-Reviews-The_Imperial_Hotel_Resort_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d2512061-Reviews-Hai_Duong_Intourco_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d2512061-Reviews-Hai_Duong_Intourco_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d15746882-Reviews-7S_Blue_Sea_Hotel_Apartment-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d15746882-Reviews-7S_Blue_Sea_Hotel_Apartment-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d16916928-Reviews-Marina_Bay_Vung_Tau_Resort_Spa-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d16916928-Reviews-Marina_Bay_Vung_Tau_Resort_Spa-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1229249-Reviews-Mercure_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1229249-Reviews-Mercure_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d19609103-Reviews-Fusion_Suites_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d19609103-Reviews-Fusion_Suites_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d22939248-Reviews-Premier_Pearl_Hotel_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d22939248-Reviews-Premier_Pearl_Hotel_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d12850481-Reviews-The_Wind_Mountain_Side_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d12850481-Reviews-The_Wind_Mountain_Side_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1893815-Reviews-Binh_Chau_Hot_Spring_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1893815-Reviews-Binh_Chau_Hot_Spring_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d3648130-Reviews-Corvin_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d3648130-Reviews-Corvin_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d8778363-Reviews-Pullman_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d8778363-Reviews-Pullman_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d12287197-Reviews-VeeVoo_hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d12287197-Reviews-VeeVoo_hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d23140912-Reviews-Joi_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d23140912-Reviews-Joi_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d19797900-Reviews-Ibis_Styles_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d19797900-Reviews-Ibis_Styles_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d12145210-Reviews-Mi_Lan_Corner_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d12145210-Reviews-Mi_Lan_Corner_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d11740637-Reviews-The_Wind_Boutique_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d11740637-Reviews-The_Wind_Boutique_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d456981-Reviews-Palace_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d456981-Reviews-Palace_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d19840973-Reviews-Milan_Boutique_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d19840973-Reviews-Milan_Boutique_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d14888662-Reviews-Cao_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d14888662-Reviews-Cao_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d14008218-Reviews-Ngoc_Linh_Luxury_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d14008218-Reviews-Ngoc_Linh_Luxury_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d7726382-Reviews-Lotus_Apartment_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d7726382-Reviews-Lotus_Apartment_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1885456-Reviews-Palace_Resort_Long_Hai_Beach-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1885456-Reviews-Palace_Resort_Long_Hai_Beach-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1577118-Reviews-River_Ray_Estates_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1577118-Reviews-River_Ray_Estates_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d14202199-Reviews-Novena_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d14202199-Reviews-Novena_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1953167-Reviews-Valley_Mountain_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1953167-Reviews-Valley_Mountain_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d3912064-Reviews-Muong_Thanh_Vung_Tau_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d3912064-Reviews-Muong_Thanh_Vung_Tau_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d14031919-Reviews-Ocean_Pearl_Villa-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d14031919-Reviews-Ocean_Pearl_Villa-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d3236147-Reviews-Co_Ba_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d3236147-Reviews-Co_Ba_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d4407356-Reviews-Sakura_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d4407356-Reviews-Sakura_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d8570556-Reviews-Nguyen_Ha_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d8570556-Reviews-Nguyen_Ha_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d2512061-Reviews-Hai_Duong_Intourco_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d2512061-Reviews-Hai_Duong_Intourco_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d15746882-Reviews-7S_Blue_Sea_Hotel_Apartment-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d15746882-Reviews-7S_Blue_Sea_Hotel_Apartment-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1488402-Reviews-The_Imperial_Hotel_Resort_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1488402-Reviews-The_Imperial_Hotel_Resort_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d16916928-Reviews-Marina_Bay_Vung_Tau_Resort_Spa-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d16916928-Reviews-Marina_Bay_Vung_Tau_Resort_Spa-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1229249-Reviews-Mercure_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1229249-Reviews-Mercure_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d19609103-Reviews-Fusion_Suites_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d19609103-Reviews-Fusion_Suites_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d22939248-Reviews-Premier_Pearl_Hotel_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d22939248-Reviews-Premier_Pearl_Hotel_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d12850481-Reviews-The_Wind_Mountain_Side_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d12850481-Reviews-The_Wind_Mountain_Side_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1893815-Reviews-Binh_Chau_Hot_Spring_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1893815-Reviews-Binh_Chau_Hot_Spring_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d3648130-Reviews-Corvin_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d3648130-Reviews-Corvin_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d8778363-Reviews-Pullman_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d8778363-Reviews-Pullman_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d12287197-Reviews-VeeVoo_hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d12287197-Reviews-VeeVoo_hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d23140912-Reviews-Joi_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d23140912-Reviews-Joi_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d19797900-Reviews-Ibis_Styles_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d19797900-Reviews-Ibis_Styles_Vung_Tau-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d12145210-Reviews-Mi_Lan_Corner_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d12145210-Reviews-Mi_Lan_Corner_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d11740637-Reviews-The_Wind_Boutique_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d11740637-Reviews-The_Wind_Boutique_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d456981-Reviews-Palace_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d456981-Reviews-Palace_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d19840973-Reviews-Milan_Boutique_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d19840973-Reviews-Milan_Boutique_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d14888662-Reviews-Cao_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d14888662-Reviews-Cao_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d14008218-Reviews-Ngoc_Linh_Luxury_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d14008218-Reviews-Ngoc_Linh_Luxury_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d7726382-Reviews-Lotus_Apartment_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d7726382-Reviews-Lotus_Apartment_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1885456-Reviews-Palace_Resort_Long_Hai_Beach-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1885456-Reviews-Palace_Resort_Long_Hai_Beach-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1577118-Reviews-River_Ray_Estates_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1577118-Reviews-River_Ray_Estates_Resort-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d14202199-Reviews-Novena_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d14202199-Reviews-Novena_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d1953167-Reviews-Valley_Mountain_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d1953167-Reviews-Valley_Mountain_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
/Hotel_Review-g303946-d3912064-Reviews-Muong_Thanh_Vung_Tau_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html,,,,,,,,,,,,"'https://www.tripadvisor.com/Hotel_Review-g303946-d3912064-Reviews-Muong_Thanh_Vung_Tau_Hotel-Vung_Tau_Ba_Ria_Vung_Tau_Province.html',"
